"id","createdAt","updatedAt","title","tldr","description","creatorId","communityId","tokenSupplyOnCreate","deleted","createdAtBlock","legacyLockedScore"
497,"2022-08-12 20:55:12.192","2022-08-12 20:55:12.192","Custom Merch Store","Make it simple to buy shirts/frames/mugs/etc of your lil noun (or any noun). Merch of a lil noun that is owned by the buyer may receive extra perks (TBD)","See above","0xD2035514E8d8389E2d8Ac80113467a3FF1E01D08",3,7000,FALSE,16683000,0
501,"2022-08-11 19:06:15.721","2022-08-11 19:06:15.722","Buy more Nouns","Buy more Nouns","Buy more Nouns","0x4754b7e3DEde42D71d6c92978f25F306176EC7e9",3,7000,FALSE,16683000,0
498,"2022-08-10 10:28:36.162","2022-08-10 10:28:36.162","Nectar of Nouns","Noun wine brand","Partner with vineyard to white-label wine brand - Nectar of Nouns. Good gift for holiday / something for everyone to virtually cheers with!","0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863",3,7000,FALSE,16683000,0
516,"2022-08-10 10:26:27.205","2022-08-10 10:26:27.206","World Series of Nounish Poker","Poker tournament to win a Noun / Lil Nouns","Multi table online poker tournament with .5E buyin + rebuys. First prize is a Noun (and buyins contributed to Nouns treasury) additional prizes (if not equivalent value of a Noun) could be denominated in Lil Nouns or eth?  First Place - Noun Second Place - 50 Lil Nouns  Third place - 25 Lil Nouns Fourth place - 10 Lil Nouns Fifth Place - 5 Lil Nouns etc.","0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863",3,7000,FALSE,16683000,0
510,"2022-08-10 10:23:33.313","2022-08-10 10:23:33.313","Noggle candles","custom candles in noggle shape","Let's make custom noggle-shaped candles in various colors / fragrances. Easily giftable piece and something that could go wide at retail (like Urban Outfitters etc.) Could pair with custom branded match book, etc. ","0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863",3,7000,FALSE,16683000,0
502,"2022-08-10 10:21:47.513","2022-08-10 10:21:47.513","Nounish cubed juiceboxes ","Cube shaped custom juice boxes with Nounish branding","Had a dream last night we made cube shaped juiceboxes that had Nounish branding - noggles wrapped around the corner, so that if two juice boxes are next to each other it also looks like the noggles.   Could fill them with some sort of nice juice parntership, iced coffee, wine or water (think like Boxed water) Find some moment for giveaways and/or drinks for Nounish events. ","0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863",3,7000,FALSE,16683000,0
499,"2022-08-10 06:27:06.594","2022-08-10 06:27:06.595","Token Weighted Prophouse Rounds","Acknowledge early adopters(low number lil Nouns), and large lil Noun holders(lil accumulators), by applying a small multiplier to the prophouse votes that they receive. Give more meaning to the lil Noun(s) we hold.","Create prophouse rounds where-in, wallets that hold low number lil Nouns and wallets that hold large numbers of lil Nouns receive a small multiple to the votes that they receive.","0x31B6470f3FAE7e488DA60b5fB9713A9a41286250",3,7000,FALSE,16683000,0
503,"2022-08-08 03:33:06.679","2022-08-08 03:33:06.679","delegation onboarding experience","when someone wins an auction they should be educated about delegation and if interested guided through an onboarding flow where they can delegate their votes to active members of the community","take a look at https://app.optimism.io/delegates for an example delegation flow","0x13eEf4EF8FCa471f242ab0F8F49A3dB6017aDA33",3,7000,FALSE,16683000,0
511,"2022-08-05 09:24:19.108","2022-08-05 09:24:19.109","Solve cryptographic puzzles to win 5 ETH","What if you could win 5 ETH ($8000) from solving a few puzzles? — Your Noun (or Lil Noun) is your entry ticket. 5 cryptographic puzzles. First to solve all 5 puzzles get 5 ETH; More details in the description...","Are you smart? Do you like cryptographic puzzles? What if you could win ETH from solving a few?  P.S. The reason why the reward is high is because these puzzles will not be easy, I'm talking Cicada 3301 (https://www.youtube.com/watch?v=I2O7blSSzpI)  Owning 1 Noun derivative grants you access to play, which allows you to mint a free NFT that stores your game data as you play. (Total attempts per question, time taken, etc); And depending on your game stats, your NFT ticket will be manipulated. Your NFT might look old & deteriorated after 30+ attempts, or it may be iridescent if you solve each puzzle on the first attempt.  Regardless if you win or not, you will still be allowed to play & keep your NFT as a POAP.   As for the 5 ETH reward, only 1 person will be able to claim this. (The game will still be available to be played, even after the reward is claimed)  I'm a dev, I can build this in less than 90 days. Please let me know if this is something you'd be interested in!","0x6C4cb3C4Da1CdC4B7B1F41099F6eacbd82D8F2d2",3,7000,FALSE,16683000,0
514,"2022-08-04 23:46:33.903","2022-08-04 23:46:33.904","Lil Nouns ID; Profile and history of your Lil Noun","Aggregate on-chain and market data around a Lil Noun by its token id.","I'm working on a small project called [Lil Noun ID](https://lilnouns.id) to gather information about each Lil Noun and their activities in order to create a kind of identification profile that details each one's past using publicly available on-chain and off-chain data, from the time of their birth to the present.   I'd enjoy hearing your thoughts on the concept or if you have any recommendations for how to make it better.","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
515,"2022-08-04 10:05:55.137","2022-08-04 10:05:55.138","A curated list and records of all subgroups","The community should be able to follow what's happening around as efficiently as possible.","As a new member in the past weeks, I've had some problems understanding all these subgroups, their purpose, their origin, and what they are doing now, more or less.  Fortunately, I had the chance to be at some of the events during the past weeks and see some of their presentations and partially understand what they do, but as far as I know, there is no curated list of all these groups.  Also, I think there should be some curated records around all subgroup meetings and results accessible to the community, so we can follow what is currently happening.","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
506,"2022-08-04 05:23:06.836","2022-08-04 05:23:06.836","Lil Nouns blurb at back of Monthly Nouns Comics","An lil nouns centric web3 educational insert into the back of a recently approved monthly cc0 Nouns comic. joshuafisher.eth at 0xa1c98 recently had this approved https://nouns.wtf/vote/116. ""knowing is half the battle"" GI Joe style  ","An initial 6-issue series has been commissioned by Nouns for a total of $210,000 USD, paid for by selling 7,000 copies of each issue with an exclusive cover to NounsDAO, to be distributed (or sold) as seen fit. The money will be used to pay for all the creatives as well as ensure the work is owned by NounsDAO (both writing and artwork).  The team, led by DefaultedUser, a 25-year veteran of comics publishing, is creating a comic meant to be released not only to the Web3 community but to comic book stores via Titan Comics and to book stores via Penguin Random House. This artist made the ""knowing is half the battle"" comic shorts when he published GI Joe for Hasbro!   I originally approached him about a short series that would help onboard folks to crypto and the Lil Nouns community. I think there is a lot more to be done in web3 education, in a consumable form. I thought a ""knowing is half the battle"" format would be great to educate in small doses.   ","0x50002a9B8E9938d509DE84DC3eB3aaBFBEc1451e",3,7000,FALSE,16683000,0
512,"2022-08-04 05:04:18.527","2022-08-04 05:04:18.527","Hackathon","Hackathon to bring together builders, designers and dreamers to create new proposals, a stronger community and lifelong friends","The intro I'm a product manager IRL and a 2x founder who loves building. My secret power is empowering others and helping make connections between folks to create something awesome (1+1=3). I  have really been taken by the lil nouns crew. I think this is one of the few communities that will fulfill the promise of web3 (building great stuff, decentralized, that couldnt be done centralized).   The opportunity I think we have a lot of raw, untapped potential in this community. Post NFT/crypto crash, in a NFT project without a lot of immediate promise of flipping to make $$$, we have people here that are in it for the long haul interested in governance and building.  While I have a few ideas around helping connect sub communities within lil nouns, I think there is a meta-opportunity here to bring the builders in our community together to get going on their ideas. A hackathon is a perfect opportunity to:  1. Increase participation in the community 2. Get product/engineers/designers together to work on the good, the bad and the ugly ideas 3. Create more proposals to add","0x50002a9B8E9938d509DE84DC3eB3aaBFBEc1451e",3,7000,FALSE,16683000,0
509,"2022-08-03 19:05:46.529","2022-08-03 19:05:46.53","use snapshot voting to determine prop house amts","The amounts for prop house are currently mentioned in discord (or on twitter spaces) in order to gather consensus. This will not give a good representation of the dao. We should use snapshot voting to resolve this. ","Using snapshot voting to determine how to allocate prop house amounts. The tooling is built out and we've already started using it for on-chain voting. Use snapshot for this as well and gather better consensus for these decisions. ","0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87",3,7000,FALSE,16683000,0
507,"2022-08-03 07:51:42.902","2022-08-03 07:51:42.903","LIL NOUN MEME CC0 LIBRARY ","memes. a lot of memes.    ","A CC0 meme library of mainstream memes that will get LIL NOUNIFIED to be added to TENOR (gif platform that discord uses) and shared with the community.   + memes = + proliferation  ","0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0",3,7000,FALSE,16683000,0
505,"2022-08-03 03:47:39.428","2022-08-03 03:47:39.428","Prop voting should be on the same day each week","Borrowing from Bancor and ApeCoin DAO, we should experiment with proposal voting starting on the same day each week (i.e. every monday)","Problem: Right now, proposals go live about 2 days after they are submitted on chain, and voting is live for 3 days after that. However, there are multiple challenges when it comes to engaging voters.  1) There is no reliable notification mechanism to let DAO members know voting has started, or that proposals have been submitted 2) The only notification is through discord, which is noisy with competing channels, notifications for meetings, town halls etc.   So, with our current set-up, there is no predictability on when people are required to vote.  Solution: So i'm proposing that we experiment with ritualized voting (i.e. voting on the same day each week). Here's how it would work: all proposals submitted on chain and held in queue until a specific date/time (i.e. 12pm et every Monday). All proposals then go live, and DAO members can read and vote accordingly.  Having this predictability will improve voter engagement, because there is now a reliable time they can block off in their calendar to read + vote. Can also create twitter spaces each week to discuss.","0x56383A5Dd01d413fb8B38F2D0FceF5F511F1Dbb9",3,7000,FALSE,16683000,0
